5023;GLAXOSMITHKLINE S.P.A.;Via Alessandro Fleming, 2;I-37100;Verona
5101;FAES FARMA S.A.;Maximo Agirre Kalea 14;48940;Leioa, Bizkaia
5128;BRISTOL-MYERS SQUIBB;3, Rue Joseph, B.P. 325;F-92506;Rue il Malmaison, Paris
5172;SANDOZ GMBH;Biochemiestrasse, 10;A-6250;Kundl, Tirol
5554;DIASA EUROPA, S.A.;La Cuadriella, s/n;33610;Turón, Mieres (Asturias)
5682;DEUTSCHE HOMEOPATHIE UNIÓN IBÉRICA S.A.;Poligono Industrial Francoli, Parcela 3, Naves 1 y 2.;43006;Tarragona (Tarragona)
6010;FARMATEC INVESTIGACION, S.L.;Paris, 120 - 1º - 2ª;8036;Barcelona
6044;TEVA GENERICOS ESPAÑOLA S.L.;Guzmán el Bueno 133, Edificio Britania 4ºIzq.;28003;Madrid
6345;FARMALIDER S.A.;Aragoneses, 2;28108;Alcobendas (Madrid)
6357;WARNER CHILCOTT IBERIA S.L.U;Via Augusta 59, Oficina 403;8006;Barcelona
6397;ARTIS PHARMA S.L.;Gran Vía de les Corts Catalanes, 764;8013;Barcelona
2126;LABORATORIOS PEREZ GIMENEZ S.A.;Glorieta Farmaceutico Perez Gimenez, 1.;14007;Cordoba
2543;SANTEN OY;Niittyhaankatu 20;FIN-33720;Tampere
2889;MEIJI PHARMA SPAIN S.A.;Carretera M-300, Km 30,500;28802;Alcala de Henares (Madrid)
2957;UCB PHARMA S.A.;Santiago Ramon y Cajal, 6.;8750;Molins de Rei (Barcelona)
3056;LABORATORIOS VITORIA, S.A.;Rua Elias Garcia, 28;2700-327;Amadora, Lisbon
3673;RESOLUTION CHEMICALS LIMITED;Wedgwood Way;SG1 4QT;Stevenage, Herts
3743;LABORATORIOS MANDRI S.A.;PROVENZA N. 277;8037;Barcelona
3783;GLAXOSMITHKLINE CONSUMER HEALTHCARE, S.A.;Costa Brava, 10;28034;Madrid
4202;ROTIFARMA S.A.;Julian Camarillo, 37;28037;Madrid
1092;SANDOZ FARMACEUTICA S.A.;Gran Via de les Corts Catalanes, 764;8013;Barcelona
1371;INDUSTRIAL FARMACEUTICA CANTABRIA S.A.;Carretera Cazoña-Adarzo, s/n.;39011;Santander (Cantabria)
1503;JOHNSON & JOHNSON S.A.;Pº de las 12 Estrellas, 5-7, Campo de las Naciones;28042;Madrid
1534;KERN PHARMA S.L.;Venus, 72. Poligono Industrial Colon II.;8228;Terrassa, Barcelona
1620;LANNACHER HEILMITTEL GES.M.B.H.;SCHLOBPLATZ, 1;A-9502;LANNACH
1770;MEDAC GESELLSCHAFT FUER KLINISCHE SPEZIALPRAEPARATE MBH;Fehlandtstrasse 3;D-20354;Hamburgo
1780;LABORATORIOS MEDICAMENTOS INTERNACIONALES S.A.;Solana, 26.;28850;Torrejon de Ardoz (Madrid)
1893;NATYSAL S.A.;Molino, 2.;28820;Meco (Madrid)
1977;NOVO NORDISK PHARMA S.A.;Caleruega, 102, 8º;28033;Madrid
12947;TECNIMEDE ESPAÑA INDUSTRIA FARMACEUTICA S.A.;Avda. de Bruselas, 13, 3º D.Edificio America. Poligono Arroyo de la Vega,;28108;Alcobendas (Madrid)
13047;EXELGYN;216 Boulevard Saint Germain;75007;Paris
13109;INDUSEN S.A.;Ctra. Madrid-Irún km 233. P. I. Monte de la Abadesa, Unidad de Ejecución 38-02, parcela 3;9001;Burgos
13382;ASPEN PHARMA TRADING LIMITED;3016 Lake drive, Citywest Business Campus;D24 X586;Dublin
13468;SERB;40 avenue George V;75008;Paris
13618;ABBVIE LIMITED;Vanwall Business Park, Vanwall road;SL6 4UB;Maidenhead, Berkshire
13665;ASTELLAS PHARMACEUTICALS SA;Thoukidiou,1 - Ag.stefanos;GR-145 65;Atenas
13671;ACIC EUROPE LIMITED;Lentiou 163, Clerimos Building, 2nd. Floor;3022;Limassol
13899;VIVISOL IBERICA S.L.;Yeso, 2;28500;Arganda del Rey
13977;IBER UCRA, S.L.;Paseo de la Castellana, 159 1-B;28046;Madrid
13990;ASTELLAS PHARMA EUROPE B.V.;Sylviusweg 62;2333 BE;Leiden. Zuid-Holland
14137;NUTRICION MEDICA S.L.;c/ Sangenjo, 10;28034;Madrid
14259;LEO LABORATORIES LIMITED;Princes Risboroug;HP27 9RR;Bucks
14285;FRESENIUS KABI ESPAÑA, S.A.U.;Torre Mapfre- Vila Olimpica, c/ Marina, 16-18;8005;Barcelona
14292;MALLINCKRODT SPAIN S.L.;World Trade Center Almeda Park. Plaça de la Pau s/n. Edificio 7, 3er piso;8940;Cornellá de Llobregat (Barcelona)
14545;LABORATOIRES MAYOLY SPINDLER;6, avenue de l’Europe, BP 51;78400;CHATOU Cedex
14642;LABORATORIO GENOVE S.A.;Avda. Carrilet 293-297.;8907;Hospitalet de  Llobregat
14745;PFIZER CORPORATION AUSTRIA GES.M.B.H.;Floridsdorfer Hauptstrasse 1;A-1210;Vienna
14800;NURON BIOTECH B.V.;Wtc amsterdam, c-11, Strawinskylaan 1143;1077 xx;Amsterdam
7038;PANPHARMA;Z.I du Clairay;F-35133;Fougeres
7159;BRISTOL-MYERS SQUIBB PHARMA EEIG;Uxbridge Business Park. Sanserson Road;UB8 1DH;Uxbridge
7469;ROCHE REGISTRATION LIMITED;6 Falcon Way Shire Park;AL7 1TW;Welwyn Garden City
7708;OTIFARMA S.R.L.;Via Assarotti, 7;I-10122;Torino
7786;RINTER CORONA S.L.;Burdeos, 8, parcela 8. Pol. Ind. Del Bierzo;24400;Ponferrada (León)
7876;PHARMADUS BOTANICALS S.L.;Polig. Ind de Camponaraya, Sector 2. Parcela 3;24410;Camponaraya (León)
7890;BAYER B.V.;Energieweg 1. P.B. 80;NL-3640 AB;Mijdrecht
8033;CANTABRIA PHARMA S.L.;Arequipa, 1;28043;Madrid
8099;INTAS PHARMACEUTICALS LIMITED;Sage House 319. Pinner Road;HA1 4HF;North Harrow. Middlesex
8130;EISAI GMBH;Lyoner Strasse, 36;60528;Franckfurt
8183;ZENTIVA K.S.;U Kabelovny 130;CZ-10237;Praga 10, Dolni Mecholupy
8265;EISAI FARMACÉUTICA S.A.;Arturo Soria, 336 3ª Planta;28033;Madrid
8323;MEDIX S.A.;Plastico, 5. Pol. Ind. Miralcampo;19200;Azuqueca de Henares (Guadalajara)
8406;BRISTOL MYERS SQUIBB S.A.;Almansa, 101;28040;Madrid
8615;NYCOMED PHARMA, S.A;Alsasua, 20;28023;Madrid
8979;ARKOCHIM ESPAÑA, S.A.;Amaltea, 9;28045;Madrid
9029;ADVANCED ACCELERATOR APPLICATIONS;20 Rue Diesel;1630;Saint Genis Pouilly
9751;PENSA PHARMA, S.A.U;Jorge Comín (médico pediatra), 3;46015;Valencia (Valencia)
9915;ORION PHARMA S.L.;Ribera del Loira, 46;28042;Madrid
9969;JUBILANT PHARMACEUTICALS;Axxes Business Park  - Guldensporenpark 22 – Block C;9820;Merelbeke, Oost-Vlaanderen
10309;GLENMARK PHARMACEUTICALS EUROPE LIMITED;Laxmi House 2 B Draycott Avenue;HA3 0BU;Kenton, Middlesex
10356;EISAI LTD;Mosquito Way;AL10 9SN;Hatfield-Herts
10513;TEVA PHARMA B.V.;Swensweg, 5;2031 GA;Haarlem
10539;GLENMARK PHARMACEUTICALS S.R.O.;Praha 4, Hvezdova 1716/2b, 140 78 City Tower, Hvezdova /b;140 78;Praha-Republica Checa
10603;GE HEALTHCARE BIO-SCIENCES, S.A.U.;C/ Gobelas, 35-37,La Florida;28023;Madrid
10611;MIDAS PHARMA GMBH;RHEINSTRASSE 49;D-55218;INGELHEIM
10698;HARTINGTON PHARMACEUTICAL S.L.;C/ Marina, 16-18, 30-C;8005;Barcelona
17077;MERUS LABS LUXCO S.À.R.L.;26-28, Rue Edward Steichen;L-2540;Luxemburgo
17309;QILU PHARMA SPAIN S.L.;Paseo de la castellana 40, planta 8;28046;Madrid
17503;NIKKISO BELGIUM;Industriepark 6;3300;Tienen, Vlaams-Brabant
19738;GLAXOSMITHKLINE VACCINES S.R.L.;Via Fiorentina, 1;IT-53100;Siena
20073;VENIPHARM;4, Bureaux de la Colline;92213;Saint-Cloud
20125;MARTI TOR ALERGIA, S.L.;C/Ull de Llebre, 16;8758;Cervello (Barcelona)
20462;PETSIAVAS S.A. INDUSTRIAL AND COMMERCIAL ENTERPRISES;Agion Anargiron 21, Kaliftaki;14564;Kato Kifisia Attuju
27661;KULZER GMBH;Leipziger Strabe 2;63450;Hanau
27723;INSTITUT DE RADIOFARMACIA APLICADA DE BARCELONA S.L.;Doctor Aiguader, 88;8003;Barcelona
27816;MENARINI CONSUMER HEALTHCARE S.A.U.;Guifre, 724;8918;Badalona
27912;FERRING S.A.;Calle Orense, 4 7 Derecha;28020;Madrid
28211;JANSSEN CILAG PHARMACEUTICAL S.A.C.I.;Irinis Avenue 56;151 21;Pefki
28222;LABORATOIRE PHARMACEUTIQUE PHARMATOKA, SAS;20-22, Avenue de la Republique;92500;Rueil-Malmaison
11137;MEDAC GESELLSCHAFT FÜR KLINISCHE SPEZIALPRÄPARATE GMBH;Theaterstrasse 6;D-22880;Wedel
11352;BERLEX ESPECIALIDADES FARMACEUTICAS LDA.;Rua Quinta do Pinheiro, 5;2794-003;Carnaxide, Portugal
11393;ARCHIE SAMUEL S.R.O.;Slunna 16. Komarov;61700;Brno, Republica Checa
11677;CHIESI ESPANA S.A.;Plaza de Europa, 41-43,  planta 10;8908;Hospitalet de LLobregat
11730;BAYER;Jan-Emiel Mommaertslaan 14;1831;Diegem, Machelen, Belgica
11860;MUNDIPHARMA PHARMACEUTICALS S.L.;Edificio Coronales. Bahia de Pollensa, 11;28042;Madrid
12180;LABORATORIOS CASEN-FLEET S.L.U.;Autovia de Logroño, km 13,300.;50180;Utebo (Zaragoza)
12310;ALCOR, S.L.;Pso del Prado, 14 1º C;28014;Madrid
12339;OLYMPUS BIOTECH INTERNATIONAL LIMITED;Raheen Industrial Park;-;Raheen, Limerick
12346;GEDEON RICHTER IBERICA S.A.;Pedro i Pons 9 - 11;8034;Barcelona
12522;NORGINE PHARMACEUTICALS LIMITED;Norgine House, Widewater Place, Moorhall Road, Harefield;UB9 6NS;Uxbridge, Middlesex
12588;ECKERT & ZIEGLER RADIOPHARMA GMBH;Robert-Rössle-Str, 10;13125;Berlin
12622;ACTAVIS SPAIN S.A.;Avda. de Burgos, 16-D;28036;Madrid
39653;LABORATORIOS BOHM S.A.;Calle Molinaseca 22-25, Polígono Cobo Calleja.;28947;Fuenlabrada (Madrid)
39759;ZENTIVA SPAIN S.L.;PASEO CLUB DEPORTIVO, NUM. 1, BLOQUE 4.;28223;POZUELO DE ALARCÓN (MADRID)
23606;PEROXFARMA S.A.;Provenza, 328;8037;Barcelona
23654;GE HEALTHCARE B.V.;De Rondom, 8;5612AP;Eindhoven
23784;SANTEN PHARMACEUTICAL SPAIN S.L.;Acanto, 22 - 7º;28045;Madrid
23885;CIPLA EUROPE NV SUCURSAL EN ESPANA;Guzman el Bueno 133 4 planta Edif Britania;28003;MADRID
23892;JABA RECORDATI S.A.;Lagoas Park, Edificio 5, Torre C, Piso 3;2740-298;Porto Salvo
23908;GENESIS PHARMA S.L.;C/Lorena, Nº 3;28420;Galapagar (Madrid)
23997;BRILL PHARMA S.L.;C/Munner, 10,;8022;BARCELONA
24170;MSD VACCINS;162, Avenue Jean Jaurès;69007;Lyon
24273;OTSUKA NOVEL PRODUCTS GMBH;Erika Mann Strabe 21;80636;München
33677;FIDIA FARMACEUTICI S.P.A.;Via Ponte Della Fabbrica 3/A;35031;Abano Terme (PD)
34099;CEFT BIOPHARMA S.R.O.;Trtinova 260/1, praha 9;196 00;Cakovice
34449;JAZZ PHARMACEUTICALS IBERIA S.L.;Calle Caleruega, 102-104, 7º Izda.;28033;Madrid
34600;TOWA PHARMACEUTICAL EUROPE S.L.;Calle de Sant Marti, 75-97;8107;Martorelles (Barcelona)
34763;UNIVAR SOLUTIONS B.V.;Schouwburgplein 30;3012 CL;Rotterdam
34774;ASTRAZENECA AB;-;151 85;Södertalje
34945;MERCK SHARP & DOHME B.V.;Waarderweg 39;2031 BN;Haarlem, Noord-Holland
35083;ORGANON SALUD S.L.;Paseo de la Castellana, 77;28046;Madrid
8790;FRESENIUS MEDICAL CARE ESPANA S.A.;Avda. Sur del Aeropuerto de Barajas, 34, 5ª planta;28042;Madrid
29566;PIRAMAL CRITICAL CARE B.V.;Rouboslaan 32 (Ground Floor);2252 TR;Voorschoten
29637;IRE ELIT;1 Avenue de l'Esperance;6220;Fleurus, Hainaut
29705;CYCLOMEDICA IRELAND LIMITED;A5 Calmount Business Park;D12 XA06;Ballymount, Dublin
29813;OTSUKA PHARMACEUTICAL NETHERLANDS B.V.;Herikerbergweg 292;1101 CT;Amsterdam, Noord-Holland
29985;SAMSUNG BIOEPIS NL B.V.;Olof Palmestraat 10;2616;Delft
29992;PHARMAXIS EUROPE LIMITED;108 Q House Furze Road;D18AY29;Sandyford, Dublin
30094;ALLIANCE PHARMA (IRELAND) LIMITED;United Drug House, Magna Drive, Magna Business Park, Citywest Road;D24 X0CT;Dublin
30275;SWEDISH ORPHAN BIOVITRUM INTERNATIONAL AB;Tomtebodavagen 23;112 76;Stockholm
30292;INTERGAL PHARMA IRELAND LIMITED;Finnabair Industrial Estate;A91P9KD;Dundalk, Co Louth
30552;THERAKOS EUROPE LIMITED;College Business & Technology Park, Cruiserath;Dublin 15;Blanchardstown (Dublin)
30683;AFLOFARM FARMACJA POLSKA SP. Z O.O.;Ul. Partyzancka 133/151;95-200;Pabianice, Lodzkie
30687;PARI PHARMA IBERIA S.L.;Miguel Yuste 17, 4º planta C;28037;Madrid
68164;REGENERON SPAIN S.L.U.;Camino De La Fuente De La Mora 9;28050;Madrid
15213;BIOPROJET PHARMA;9, rue Rameau;75002;Paris
15963;MEDICARE PHARMA S.L.;Paseo de la Castellana, 177, 32b;28046;Madrid
16052;ABBVIE SPAIN, S.L.U.;Avda. de Burgos, 91;28050;Madrid
16587;LABORATORIOS BIOMEDIPHARMA S.L.;C/Collado Mediano, S/N - PTL 2 (ED Prisma);28230;Las Rozas
16602;LABORATORIOS BIAL S.A.;Parque Cientifico y Tecnologico de Bizkaia, Edificio 401;48170;Zamudio
16616;AMPHASTAR FRANCE PHARMACEUTICALS;Usine Saint-Charles;60590;Erangy sur Epte
16651;OPKO HEALTH SPAIN S.L.;Plaza Europa, 13-15;8908;L'hospitalet De Llobregat
16699;PRASFARMA S.L.;C/ Sant Joan, 11-15;8560;Manlleu (Barcelona)
27145;LABORATORIOS ALMIRALL S.L.;Ronda General Mitre, 151;8022;Barcelona
39807;HIPRA HUMAN HEALTH S.L.;Avda. la Selva 135;17170;Amer, Girona
40111;LINEPHARMA;216 Boulevard Saint Germain;75007;Paris
40936;BAXTER ONCOLOGY GMBH;Kantstrasse 2 , Kuensebeck;33790;Halle (Westf)
70370;ASTELLAS PHARMA;9 Place Marie Jeanne Bassot;92300;Levallois Perret
70748;CAMURUS AB;Rydbergs Torg 4, Lund;224 84;Skane Lan
48979;ASCENDIS PHARMA BONE DISEASES A/S;Tuborg Boulevard 12, Hellerup,;2900;Hovedstaden
71027;JANSSEN CILAG S.A.;Edificio 16 Paseo Del Club Deportivo 1, Parque Empresarial La Finca;28223;Pozuelo De Alarcon,  Madrid
71046;BEONE MEDICINES ESP S.L.;Calle Del Principe De Vergara 112, 4 Planta;28002;Madrid
71107;LABORATORIOS CLARBEN S.A.;Avenida De Valdelaparra 27 De Num Planta Bj Departamento 26,;28108;Alcobendas, Madrid
71122;IPSEN PHARMA;70 Rue Balard;75015;Paris
71161;SERUM LIFE SCIENCE EUROPE GMBH;Ahrensburger Strasse 1, Lahe, Hanover;30659;Lower Saxony
71209;ALFASIGMA ESPANA S.L.;Calle Aribau 195 4;8021;Barcelona
5126;BOEHRINGER INGELHEIM INTERNATIONAL GMBH;Binger Strasse, 173;D-55216;Ingelheim am Rhein
5137;NOVARTIS CONSUMER HEALTH S.A.;Gran Via de les Corts Catalanes, 764;8013;Barcelona
5284;OCTAPHARMA AB;Elersvägen 40;S-11275;Stockholm
5323;ENGELHARD ARZNEIMITTEL GMBH & CO. KG;Herzbergstrasse 3;D-61138;Niederdorfelden
5478;FARMASIERRA LABORATORIOS S.L.;Ctra. Irún, Km 26,200;28709;San Sebastián de los Reyes (Madrid)
5814;MEDIGENERICS, S.L.;Frederic Mompou,5;8960;Sant Just Desvern (Barcelona)
6158;ZEUS, S.L.;Collado Mediano s/n;28230;Las Rozas (Madrid)
6492;VIAMEDICA, S.L.;Collado Mediano, s/n Ed. Prisma;28230;Las Rozas (Madrid)
7120;ROTOP PHARMAKA GMBH;Bautzner Landstrasse 400;1328;Dresden
7131;ARAFARMA GROUP S.A.;C/ Fray Gabriel de San Antonio, 6-10  Pol. Ind. del Henares;19180;Marchamalo (Guadalajara)
7335;IONFARMA S.L.;Peru, 228;8020;Barcelona
7528;GE HEALTHCARE BIO SCIENCES S.A.;Avda. de Europa, 22;28108;Alcobendas (Madrid)
7993;MEDI-RADIOPHARMA KFT.;Szamos u. 10-12;H-2030;Erd
8266;NORIDEM ENTERPRISES LIMITED;Evagorou and Makariou, Mitsi Building 3, Suit 115;1065;Nicosia
8274;SANDOZ FARMACEUTICA S.A.;Avda. Osa Mayor, 4;28023;Aravaca (Madrid)
8291;BECTON DICKINSON FRANCE;11 Rue Aristide Berges;38800;Le Pont de Claix
8672;LABORATORIOS LORIEN S.L.;Provenza, 326. Entlo. 1;8037;Barcelona
8717;SERVINOX FARMA, S.L.;Cuco, 3;28760;Tres Cantos (Madrid)
12863;KRKA FARMACEUTICA S.L.;C/ Hermosilla, 3;28001;Madrid
12943;JUSTESA IMAGEN S.A.U;Avenida San Pablo 27;28823;Coslada (Madrid)
13133;JANSSEN CILAG S.P.A.;Via Michelangelo Buonarroti, 23;20093;Cologno Monzese
13187;LABORATORIO COBAS, S.L.;Polígono la Mina, C/ Perfumería, 21, nave 2;28770;Colmenar Viejo
13496;TAKEDA FARMACEUTICA ESPANA S.A.;Calle Alsasua 20;28023;Madrid
13580;MERCK SHARP & DOHME GES.M.B.H.;Am Euro Platz 2;A-1120;Viena
14102;ALFASIGMA ESPANA S.L.;Avda. Diagonal, 490 4º 2ª;8006;Barcelona
14192;JANSSEN-CILAG;Antwerpseweg 15-17;B-2340;Beerse
14199;MALLINCKRODT DEUTSCHLAND GMBH;Josef Dietzgen Strasse, 1;D-53773;Hennef
14258;KWIZDA PHARMA GMBH;Effingergasse 21;A-1160;Ottakring. Viena
24060;SEQIRUS SPAIN S.L.;Avenida de la Meridiana, 354, 3ª Planta, Puerta B;8027;Barcelona
24083;FARMAMIX VISION S.L.;C/Amposta, nº 20;8174;Sant Cugat del Valles (Barcelona)
24324;GRIFOLS DEUTSCHLAND GMBH;Colmarer Strasse 22;60528;Frankfurt
24369;ROCHE FARMA S.A.;C/Ribera del Loira, 50;28042;Madrid
17737;PROCARE HEALTH IBERIA S.L.;Passeig Ferrocarril 339;8860;Castelldefels (Barcelona)
19755;ASTRAZENECA FARMACEUTICA SPAIN S.A.;C/Serrano Galvache, 56 Edificio Alamo;28033;Madrid
19906;LABORATORIOS BIOMED S.L.;Teixidors, 22 Poligono Can Rubiol;7141;Marratxi (Illes Balears)
19971;GLOBAL HEALTH SERVICES S.L.;Paseo Egiburuberri, 13, 0-U;20100;Renteria
19986;DR. FALK PHARMA ESPANA S.L.;Camino de la Zarzuela, 19 1º D;28023;Madrid
20360;VIFOR PHARMA ESPANA S.L.;Av. Diagonal, 611 Planta 10;8028;Barcelona
20368;TILLOTTS PHARMA GMBH;Warmbacher Strasse 80;DE-79618;Warmbach. Rheinfelden
20763;BLUEFISH PHARMACEUTICALS AB (PUBL);P.O. Box 49013;10028;Estocolmo
27457;PROVEPHARM;22 rue Marc Donadille;13013;Marseille
27792;MANA PHARMA S.L.;Carretera de Fuencarral, 22;28108;Alcobendas
27871;MENARINI FRANCE S.A.;1-7 Rue Du Jura;94633;Rungis Cedex, Val De Marne
9039;UCB PHARMA S.A.;Paseo de la Castellana, 141, planta 15;28046;Madrid
9606;STE PHARMA SYSTEMS S.L.;Avda. Universitat Autonoma, 13. Parc Tecnologic del Valles;8290;Cerdanyola del Valles (Barcelona)
9945;CUVEFARMA, S.L.;P.I. de los Mochos, Pol. 8, Parc. 20 Ctra A-431 km 19;14720;Almodóvar del Río (Córdoba)
10011;WELDING GMBH & CO. KG;Esplanade, 39. Neustadt;20354;Hamburgo
10281;ACINO AG;Am Windfeld 35;83714;Miesbach
10592;RADIOPHARMACY LABORATORIUM KFT.;Gyar Utca 2;2040;Budaörs
10608;ORION PHARMA S.L.;Velazquez, 157;28002;Madrid
10651;KORHISPANA S.L.;Carretera de Castellvell, 24;43206;Reus (Tarragona)
10829;LABORATORIOS DAVUR, S.L.U.;Anabel Segura 11, Edificio Albatros B, 1 Planta;28108;Alcobendas-Madrid
10867;ALMIRALL S.A.S.;Inmueble Le Barjac 1 Boulevard Victor;75015;Paris
10870;LABORATORI GUIDOTTI S.P.A.;Via Livornese 897, Loc. La Vettola;56122;San Piero a Grado-PISA
10890;LABORATORIOS HARTMANN S.A.;Carrasco i Formiguera, 48;8302;Mataro (Barcelona)
30812;CURIUM NETHERLANDS B.V.;Westerduinweg 3;1755;Le Petten
31764;RAD NEURIM PHARMACEUTICALS EEC S.A.R.L.;4 rue de Marivaux;75002;Paris
14902;LABORATORIOS FARMACEUTICOS GUERBET S.A.;Monte Esquinza, 28 4º;28010;Madrid
14993;SANOFI CLIR S.N.C.;54, Rue la Boetie;75008;Paris
15033;LUCANE PHARMA S.A.;172 rue de Charonne;75011;PARIS
15187;PHARMIS BIOFARMACEUTICA LDA.;Praceta do Farol, 77;2750-610;Cascais
15682;DAIICHI SANKYO ESPANA S.A.;C/Acanto, 22 - Planta 9;28045;Madrid
15931;CIPLA EUROPE NV SUCURSAL EN ESPANA;C/Ayala, nº 66;28001;Madrid
16157;MARION MERRELL S.A.;C/Josep Pla 2;8019;Barcelona
16823;SILVER PHARMA S.L.;Av. Camino de lo Cortao 6, nave 32;28703;San Sebastian de los Reyes
26643;CONFORMA NV;Zenderstraat 10;9070;Destelbergen
8910;UCB PHARMA;Allée de la Recherche, 60;B-1070;Bruselas
8912;PACIRA LIMITED;MG House, Rumbolds Hill;GU29 9BY;Midhurst, West Sussex
29258;YANGTZE RIVER PHARMACEUTICAL GROUP HAIOU PHARMACEUTICAL NETHERLANDS B.V.;Oranjelaan, 1;2341 CA;Oegstgeest, Zuid-Holland
29401;ALNYLAM PHARMACEUTICALS SPAIN, S. L.;Edificio Cuzco IV, Paseo de la Castellana, 141;28046;Madrid
29513;ASPEN PHARMACARE ESPANA S.L.;Avda. Diagonal, 512, Planta Interior 1, Oficina 4;8006;Barcelona
29614;BASF AS;P.O. Box 420;1327;Lysaker
30058;NORGINE B.V.;Antonio Vivaldistraat 150;1083 HP;Amsterdam, Noord-Holland
30089;VISUFARMA S.P.A.;Via Alberto Cadlolo 21;136;Roma
30093;ALLERGAN PHARMACEUTICALS INTERNATIONAL LIMITED;Clonshaugh Business & Technology Park;D17 E400;DCoolock - ublin 17
30124;EMERGENT NETHERLANDS B.V.;Strawinskylaan 411;1077 XX;Amsterdam
30139;INDUSTRIAS FARMACEUTICAS PUERTO GALIANO S.A.;Avda. Fuente Nueva, 4 Bloque 2, Planta 3ª, Ofic.5.3;28703;San Sebastian de los Reyes
30180;BAXTER HOLDING B.V.;Kobaltweg, 49;3542CE;Utrecht
30213;BAUSCH HEALTH IRELAND LIMITED;3013 Lake Drive, CityWest Business Campus;24;Dublin
30289;GLAXOSMITHKLINE (IRELAND) LIMITED;12 Riverwalk, Citywest Business Campus;D24 YK11;Dublin 24
30330;DISTROSUR S.A.;Poligono Tecnologico 39;18100;Ogijares (Granada)
30530;GLAXOSMITHKLINE TRADING SERVICES LIMITED;12 Riverwalk, Citywest Business Campus;D24 YK11;Dublin 24
30564;OCTAPHARMA S.A.;Avda. Castilla 2 (P.E. San Fernando) Ed. Dublin - 2ª planta;28830;San Fernando de Henares (Madrid)
11357;LANTHEUS MI UK LIMITED;Festival House, 39 Oxford Street;RG14 1JG;Newbury, Berkshire, United Kingdom
11509;CHEPLAPHARM ARZNEIMITTEL GMBH;Bahnhofstrasse 1a;D-17498;Mesekenhagen
11636;LABORATORIOS Q PHARMA S.L.;Moratín, 15 - Entlo. Oficinas 6-7;3003;Alicante
11709;LAZLO INTERNATIONAL S.A.;Parque Empresarial 'Cristalia', Via de los Poblados 3, Edif. 2, 2º Izda;28033;Madrid
12208;PFIZER IRELAND PHARMACEUTICALS;Loghbeg (Ringaskiddy, County Cork), P.O. Box 140;P43 X336;Irlanda
12553;LABORATORIOS EXPANSCIENCE S.A.;C/ Marie Curie, 7.Edificio Beta 1ª planta oficina 1,6;28521;Rivas VaciaMadrid (Madrid)
12731;LES LABORATOIRES SERVIER;50, rue Carnot;92284;Suresnes cedex
12761;ALKALOID-INT D.O.O.;Slandrova ulica 4;1231;Ljubljana-Crnuce
25018;MEDOCHEMIE IBERIA S.A.;Rua Jose Maria Nicolau, nº 6, 7ºB, Sao Domingos de Benfica;1500 662;Lisboa
25909;BECTON DICKINSON S.A.;Camino de Valdeoliva, s/n;28750;San Agustin del Guadalix (Madrid)
40089;AUXILTO HEALTHCARE GMBH;Opernplatz 14 , Innenstadt;60313;Frankfurt Am Main - Hassia
3732;GLAXOSMITHKLINE S.A.;Severo Ochoa, 2;28760;Tres Cantos (Madrid)
3793;SANOFI PASTEUR MSD S.N.C.;8, rue Jonas Salk;F-69007;Lyon
3817;GOLDSHIELD PHARMACEUTICALS LTD.;NLA Tower, 12-16 Addiscombe Road;CR0 0XT;Croydon Surrey
3885;RAFARM S.A.;12, Korinthou St.;GR-15451;Neo Psyhico, Athens
3978;OIARSO SOCIEDAD COOPERATIVA;Bº ZIKUÑAGA, 57F. POLIGONO IBARLUZE;20128;HERNANI (Guipúzcua)
16148;BESINS HEALTHCARE;Rue Washington, 80;1050;Ixelles
16218;NPS PHARMA HOLDINGS LIMITED;Grand Canal House, 1 Grand Canal Street Upper;;Dublin 4
16324;PRO.MED.CS PRAHA A.S.;Telcska 377/1;140 00;Michle, Praha
4679;GLAXO GROUP LIMITED;Berkeley Avenue;UB6 0NN;Greenford, Middlesex
4945;RATIOPHARM ESPANA S.A.;Avda. de Burgos, 16 D - 5ª Planta;28036;Madrid
4994;GENERIS FARMACEUTICA, S.A.;MOIÁ, 1, 2º;8006;BARCELONA
5091;JUSTE S.A. QUIMICO FARMACEUTICA;Juan Ignacio Luca de Tena, 8;28027;Madrid
5144;LABORATORIOS ASOCIADOS NUPEL S.L.;Rua Carpinteiros, 25 Pol. Ind. Ceao;27003;Lugo
5150;GLAXOSMITHKLINE PHARMA GMBH;Albert Schweitzer Gasse 6;1140;Wien
5229;PLIVA PHARMA IBERIA, S.A.;Chile 8, 2º Oficina 203.Edificio Euromadrid;28290;Las Matas (Madrid)
5873;TECHNOLABOR AC, S.A.;La Granja 82, Pol. Ind. Alcobendas;28108;Alcobendas (Madrid)
6271;LABORATORIO ANGENERICO S.L.;Osio, 7-9;8034;Barcelona
6442;MACO PHARMA;rue Lorthiois;F-59420;Mouvaux
16981;VISO FARMACEUTICA S.L.U.;C/Ribera del Loira, Nº 46;28042;Madrid
17193;ELAM PHARMA LABS S.L.;C/Biar, 62, Poligono Industrial Cachapets;3330;Crevillente (Alicante)
17203;ESTEVE TEIJIN HEALTHCARE S.L.;Paseo del Ferrocarril, 369;8860;Castelldefels
19788;VIFOR FRESENIUS MEDICAL CARE RENAL PHARMA ESPAÑA S.L.;Ctra. Vallderiolf. Km 0,4, La Torreta;8430;La Roca del Valles
